transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_region,customer_risk_level,bank_id,bank_name,bank_region,bank_compliance_score,amount,currency,transaction_date,transaction_location,is_high_risk,is_valid_bank_id,amount_outlier,transaction_count,avg_transaction_amount,max_transaction_amount,amount_deviation,large_transaction,foreign_currency,transaction_hour,weekend_transaction,cross_region,invalid_bank,customer_risk_score,night_transaction
866,859,Darren Bernard,jtran@gmail.com,320-951-3441,West,High,82,Bank 82,North,0.63,5390.74,USD,2023-12-09,West Matthew,1,1,0,2,6346.875,7303.01,-956.1350000000002,0,1,0,1,1,0,3,1
867,461,Tyler Martin,amberfloyd@hotmail.com,+1-143-008-5080x1419,East,Low,30,Bank 30,East,0.92,6353.24,USD,2024-08-17,New Mark,0,1,0,1,6353.24,6353.24,0.0,0,1,0,1,0,0,1,1
868,234,Daniel Ortega,tmartin@yahoo.com,+1-093-304-0342x30293,East,High,629,Bank 629,West,0.64,6216.57,USD,2024-09-14,South Nancy,0,1,0,1,6216.57,6216.57,0.0,0,1,0,1,1,0,3,1
869,831,Samantha Thompson,suelong@yahoo.com,198-543-9211x50268,North,Low,290,Bank 290,East,0.87,4776.3,USD,2024-01-04,Suefurt,1,1,0,3,1819.51,4776.3,2956.79,0,1,0,0,1,0,1,1
870,170,Michelle Alvarado,smithbarbara@hotmail.com,822.940.5894,North,Low,720,Bank 720,North,0.89,2084.02,USD,2024-03-19,West Christopher,0,1,0,1,2084.02,2084.02,0.0,0,1,0,0,0,0,1,1
871,955,Rachel Bell,samuelhurley@york-serrano.com,(225)425-4053,South,Low,406,Bank 406,West,0.97,1191.51,USD,2023-12-30,Cookshire,0,1,0,4,2840.8175,5367.5,-1649.3075000000001,0,1,0,1,1,0,1,1
872,595,Sherry Brown,katherineperry@hotmail.com,001-292-514-4039x640,West,Low,660,Bank 660,East,0.71,5965.7,USD,2024-01-07,North Cynthia,0,1,0,2,7704.51,9443.32,-1738.8100000000004,0,1,0,1,1,0,1,1
873,960,Matthew Taylor,usingleton@yahoo.com,924-907-2397x218,East,High,646,Bank 646,North,0.95,6711.31,USD,2024-11-07,North Laurenmouth,1,1,0,1,6711.31,6711.31,0.0,0,1,0,0,1,0,3,1
874,714,Alexis Wilson,josewhite@gmail.com,(007)064-2235,West,Medium,27,Bank 27,East,0.97,2764.94,USD,2024-03-06,Port Bradleyview,0,1,0,4,5505.3625,7879.18,-2740.4225,0,1,0,0,1,0,2,1
875,130,Jesse Mckinney,lindseydiana@hotmail.com,001-214-297-4716x9864,East,High,685,Bank 685,North,0.96,2965.15,USD,2024-05-03,West Kellyfurt,1,1,0,2,1764.97,2965.15,1200.18,0,1,0,0,1,0,3,1
876,136,Raven Rogers,megan99@golden.net,+1-356-141-8725x3102,East,Medium,548,Bank 548,North,0.88,360.92,USD,2023-12-12,Michelleshire,1,1,0,2,2750.07,5139.22,-2389.15,0,1,0,0,1,0,2,1
877,408,Sherry Wells,markmiller@gmail.com,(709)847-7005x658,East,Low,984,Bank 984,East,0.96,7018.96,USD,2023-12-14,Bassville,1,1,0,2,5862.094999999999,7018.96,1156.8650000000007,0,1,0,0,0,0,1,1
878,178,Tamara Castro,martinezmargaret@hotmail.com,001-946-118-0367x3154,North,High,964,Bank 964,South,0.63,3463.89,USD,2023-12-06,Port Tracy,0,1,0,3,1987.2366666666667,3463.89,1476.6533333333332,0,1,0,0,1,0,3,1
879,740,Ronnie Aguirre,christopherdillon@gmail.com,(391)931-1798,West,Medium,831,Bank 831,South,0.77,8806.2,USD,2024-03-22,Pattersonview,0,1,0,1,8806.2,8806.2,0.0,0,1,0,0,1,0,2,1
880,717,Albert Freeman,jgarrett@hotmail.com,+1-043-668-0864x3696,North,Medium,157,Bank 157,North,0.62,8022.0,USD,2024-03-30,Port Jeanette,1,1,0,2,7480.545,8022.0,541.4549999999999,0,1,0,1,0,0,2,1
881,658,Jordan Carr,zvargas@hotmail.com,015.605.5460x56031,South,High,308,Bank 308,West,0.99,9912.62,USD,2024-08-20,Darrenborough,0,1,0,1,9912.62,9912.62,0.0,0,1,0,0,1,0,3,1
882,533,Sonya Phillips,cynthia02@gmail.com,788.114.7931x237,West,Medium,855,Bank 855,West,0.98,2316.97,USD,2024-03-16,Haleyport,0,1,0,1,2316.97,2316.97,0.0,0,1,0,1,0,0,2,1
883,371,Tonya Lane,jasonsnyder@smith.biz,361.700.8894x89523,East,Low,867,Bank 867,East,0.57,5123.12,USD,2024-03-17,Port Brittany,0,1,0,2,5231.96,5340.8,-108.84000000000015,0,1,0,1,0,0,1,1
884,652,Amy Holden,jill00@hotmail.com,+1-910-886-6978x488,South,Low,206,Bank 206,East,0.84,5504.76,USD,2024-10-04,Traceyville,0,1,0,1,5504.76,5504.76,0.0,0,1,0,0,1,0,1,1
885,569,Trevor Trevino,ssmith@yahoo.com,(276)606-5300,North,Low,782,Bank 782,East,0.65,132.06,USD,2024-02-26,West Susan,0,1,0,1,132.06,132.06,0.0,0,1,0,0,1,0,1,1
886,889,Brenda Richardson,allensheryl@avery.com,(600)936-7593,West,Low,676,Bank 676,West,1.0,3445.8,USD,2024-09-20,Joseview,0,1,0,1,3445.8,3445.8,0.0,0,1,0,0,0,0,1,1
887,695,Tammie Kennedy,timothy47@spencer.com,475.487.8718x410,North,High,941,Bank 941,West,0.78,5270.88,USD,2024-07-09,Benjaminstad,0,1,0,1,5270.88,5270.88,0.0,0,1,0,0,1,0,3,1
888,923,Jennifer Watts,patricia89@hotmail.com,110-345-6775,East,High,631,Bank 631,East,0.86,6436.33,USD,2024-06-25,Port Kristy,0,1,0,2,3659.52,6436.33,2776.81,0,1,0,0,0,0,3,1
889,505,Lori Olson,zdowns@gmail.com,046.693.7705,East,Medium,852,Bank 852,North,0.53,826.94,USD,2024-03-20,North Gregoryport,0,1,0,3,3664.773333333333,5835.83,-2837.833333333333,0,1,0,0,1,0,2,1
890,143,Mark Taylor,kelly85@weber.net,7073159635,East,Medium,602,Bank 602,East,0.9,6615.78,USD,2023-11-23,Bridgetmouth,0,1,0,3,8439.966666666667,9480.34,-1824.1866666666674,0,1,0,0,0,0,2,1
891,385,Patricia Schwartz,chris13@yahoo.com,296-384-5967x398,East,High,1008,Bank 1008,West,0.71,5133.66,USD,2023-12-13,Marybury,0,1,0,2,6864.1849999999995,8594.71,-1730.5249999999996,0,1,0,0,1,0,3,1
892,519,James Osborne,carrillodawn@yahoo.com,(403)134-3212,North,Low,606,Bank 606,East,0.62,1632.37,USD,2024-09-09,Johnsonshire,0,1,0,3,3564.7033333333334,5045.59,-1932.3333333333335,0,1,0,0,1,0,1,1
893,315,James Garrett,perezkevin@brown-nelson.com,(403)793-9962x42141,East,Low,636,Bank 636,South,0.65,6686.31,USD,2024-02-01,New Jorgeborough,0,1,0,3,8090.543333333334,8851.2,-1404.2333333333336,0,1,0,0,1,0,1,1
894,251,Christopher Moore,carlosgarcia@gmail.com,585.786.7694x70532,West,High,1001,Bank 1001,South,0.66,7046.31,USD,2024-07-06,West Susanburgh,1,1,0,1,7046.31,7046.31,0.0,0,1,0,1,1,0,3,1
895,755,Debbie Parrish DDS,michael27@gmail.com,+1-595-620-9873x5686,South,Medium,546,Bank 546,West,0.54,1825.81,USD,2024-05-19,Armstrongfurt,1,1,0,2,2684.3450000000003,3542.88,-858.5350000000003,0,1,0,1,1,0,2,1
896,766,Robert Davidson,samanthagutierrez@gomez.info,(830)378-8564,East,Low,835,Bank 835,North,0.83,6338.1,USD,2024-04-25,West Jeffreyhaven,1,1,0,1,6338.1,6338.1,0.0,0,1,0,0,1,0,1,1
897,631,Robert Nunez,gentrywillie@hotmail.com,(468)255-3045,North,Medium,766,Bank 766,East,0.67,3153.81,USD,2024-05-09,Hernandezberg,1,1,0,1,3153.81,3153.81,0.0,0,1,0,0,1,0,2,1
898,475,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126,North,Low,836,Bank 836,East,0.98,2886.41,USD,2024-08-16,Taylorport,1,1,0,3,4950.096666666667,7181.1,-2063.6866666666674,0,1,0,0,1,0,1,1
899,326,Maria Martin,rmartinez@jacobs-davis.info,618-921-8998,South,Low,725,Bank 725,North,0.83,9293.79,USD,2024-05-16,New John,0,1,0,1,9293.79,9293.79,0.0,0,1,0,0,1,0,1,1
900,2,Brenda Johnson,brian45@gmail.com,+1-039-539-9788x62818,South,Low,122,Bank 122,West,0.55,9928.75,USD,2024-10-30,North Robert,0,1,0,2,6503.46,9928.75,3425.29,0,1,0,0,1,0,1,1
901,665,Michael Cummings,djimenez@gmail.com,0816088981,North,Medium,672,Bank 672,West,0.93,8014.13,USD,2024-03-24,Bakerberg,0,1,0,2,5668.225,8014.13,2345.9049999999997,0,1,0,1,1,0,2,1
902,29,Becky Hughes DVM,stephaniewells@moon.com,(921)109-3784,South,High,43,Bank 43,North,0.85,6418.22,USD,2024-06-07,New Spencer,1,1,0,1,6418.22,6418.22,0.0,0,1,0,0,1,0,3,1
903,14,April Brown,miguel56@hotmail.com,+1-264-420-9754x046,South,Low,852,Bank 852,North,0.53,8724.29,USD,2023-11-23,Shelbyshire,1,1,0,1,8724.29,8724.29,0.0,0,1,0,0,1,0,1,1
904,765,Allen Delgado,garnerjoy@hotmail.com,+1-330-077-7343,East,Medium,779,Bank 779,South,0.75,3064.15,USD,2024-04-27,Holmesfurt,0,1,0,1,3064.15,3064.15,0.0,0,1,0,1,1,0,2,1
905,878,John Fisher,christina28@walker.com,320-294-2230,North,Medium,54,Bank 54,West,0.81,5750.59,USD,2024-06-04,Lake Joseph,1,1,0,2,5062.615,5750.59,687.9750000000004,0,1,0,0,1,0,2,1
906,254,Abigail Herrera,johnlane@phillips.info,(393)342-9833x7119,West,High,967,Bank 967,West,0.98,4748.88,USD,2024-08-08,Robinsonhaven,0,1,0,1,4748.88,4748.88,0.0,0,1,0,0,0,0,3,1
907,231,Lauren Miller,jeremiah55@rodriguez-rodriguez.com,8165715272,West,High,97,Bank 97,South,0.59,3729.47,USD,2024-09-14,Jacksonport,1,1,0,1,3729.47,3729.47,0.0,0,1,0,1,1,0,3,1
908,966,Christopher Palmer,beltranjacqueline@gregory.com,616-296-2994,North,Low,286,Bank 286,North,0.76,4274.36,USD,2024-10-25,Jacobchester,1,1,0,3,7374.84,9529.77,-3100.4800000000005,0,1,0,0,0,0,1,1
909,771,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504,West,Medium,132,Bank 132,East,0.85,9648.45,USD,2024-03-22,New Dawn,1,1,0,4,5795.33,9648.45,3853.120000000001,0,1,0,0,1,0,2,1
910,557,Lisa Murray,thomasgardner@gmail.com,001-385-039-9540x5151,South,Low,914,Bank 914,South,0.82,2752.02,USD,2024-07-07,Robertborough,0,1,0,2,4330.98,5909.94,-1578.9599999999996,0,1,0,1,0,0,1,1
911,379,Brian Gonzalez,vcross@yahoo.com,001-696-800-3314,South,Low,34,Bank 34,North,0.64,2697.21,USD,2024-08-19,Campbellland,1,1,0,1,2697.21,2697.21,0.0,0,1,0,0,1,0,1,1
912,151,Cory Collins,laurapreston@hotmail.com,(378)285-3242x934,East,High,843,Bank 843,South,0.95,302.19,USD,2024-09-15,Port Matthewbury,1,1,0,2,4905.835,9509.48,-4603.645,0,1,0,1,1,0,3,1
913,801,Sara Hines,karenmoore@cruz-cobb.info,4656510311,West,High,1009,Bank 1009,West,0.71,9880.61,USD,2024-09-08,Smithfort,0,1,0,1,9880.61,9880.61,0.0,0,1,0,1,0,0,3,1
914,749,Laura Wright,tuckercolin@kramer-jenkins.com,2308004942,South,High,225,Bank 225,West,0.73,6155.52,USD,2024-09-30,New Ethan,1,1,0,1,6155.52,6155.52,0.0,0,1,0,0,1,0,3,1
915,670,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200,North,High,482,Bank 482,South,0.71,6929.89,USD,2024-07-05,Douglasfurt,1,1,0,3,4918.91,6929.89,2010.9800000000005,0,1,0,0,1,0,3,1
916,187,Linda Robinson,whitakerlisa@flores.com,800.813.2808x1058,West,High,18,Bank 18,North,0.57,6137.93,USD,2024-01-19,Lake Johnmouth,1,1,0,2,5788.545,6137.93,349.3850000000002,0,1,0,0,1,0,3,1
917,102,Emily Whitney,robinroberson@black.com,071.733.8655x0553,West,Low,394,Bank 394,East,0.64,6382.45,USD,2024-09-03,Stacychester,1,1,0,2,3332.0099999999998,6382.45,3050.44,0,1,0,0,1,0,1,1
918,778,Mark Rogers,irodgers@yahoo.com,108-203-0596,East,Low,184,Bank 184,East,1.0,5358.12,USD,2024-11-04,East Kristin,1,1,0,2,5776.615,6195.11,-418.4949999999999,0,1,0,0,0,0,1,1
919,966,Christopher Palmer,beltranjacqueline@gregory.com,616-296-2994,North,Low,704,Bank 704,North,0.92,9529.77,USD,2024-05-18,East Johnfurt,1,1,0,3,7374.84,9529.77,2154.9300000000003,0,1,0,1,0,0,1,1
920,579,Tony Stokes,markjones@hart-riddle.biz,+1-737-365-9711,South,High,733,Bank 733,South,0.58,5929.0,USD,2024-08-22,North Felicia,1,1,0,2,5910.3099999999995,5929.0,18.69000000000051,0,1,0,0,0,0,3,1
921,568,Annette Adams,veronicaallen@gmail.com,915-948-8105,South,Medium,876,Bank 876,South,0.55,5059.83,USD,2024-06-03,Lake Taylorside,0,1,0,1,5059.83,5059.83,0.0,0,1,0,0,0,0,2,1
922,860,Rodney Campbell,kennethestrada@hotmail.com,+1-650-456-2874,South,High,71,Bank 71,South,0.78,977.82,USD,2024-01-15,Lake Lindseyland,1,1,0,1,977.82,977.82,0.0,0,1,0,0,0,0,3,1
923,369,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474,West,Low,689,Bank 689,South,0.91,4457.57,USD,2024-09-27,Brianburgh,0,1,0,3,4875.16,9988.13,-417.59000000000015,0,1,0,0,1,0,1,1
924,213,Cameron Stafford,matthew64@thomas-drake.com,(157)684-8272x2339,West,Medium,698,Bank 698,East,0.88,5013.57,USD,2024-01-07,New Brian,1,1,0,1,5013.57,5013.57,0.0,0,1,0,1,1,0,2,1
925,197,Andrew Livingston,norrisdiane@yahoo.com,+1-291-620-2966x3095,South,Medium,744,Bank 744,North,0.75,3457.62,USD,2024-03-31,South Jessica,0,1,0,1,3457.62,3457.62,0.0,0,1,0,1,1,0,2,1
926,296,Stacy Mccoy,scottgloria@novak.biz,1496557199,North,Medium,753,Bank 753,North,0.81,8881.09,USD,2024-06-29,Danielhaven,1,1,0,2,6997.32,8881.09,1883.7700000000004,0,1,0,1,0,0,2,1
927,468,Dawn Hanson,leonardjordan@dixon.biz,506.064.9597x55646,West,High,880,Bank 880,West,0.96,189.31,USD,2024-10-25,New Christy,1,1,0,2,2401.405,4613.5,-2212.0950000000003,0,1,0,0,0,0,3,1
928,191,Mr. Justin Taylor,jstevens@edwards-neal.org,(490)760-1599,South,High,530,Bank 530,East,0.5,5402.23,USD,2024-04-26,South Debra,0,1,0,1,5402.23,5402.23,0.0,0,1,0,0,1,0,3,1
929,558,Amy Patel,pavila@martin.org,698.434.6783x176,West,High,774,Bank 774,North,0.61,6563.18,USD,2024-01-29,South Stephanie,0,1,0,2,8146.755,9730.33,-1583.5749999999998,0,1,0,0,1,0,3,1
930,498,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277,South,Low,804,Bank 804,South,0.67,7340.07,USD,2023-12-27,Lynchland,1,1,0,3,7129.033333333333,9534.8,211.03666666666686,0,1,0,0,0,0,1,1
931,243,Seth Anderson,martinharry@gmail.com,+1-040-552-9452x7738,East,Low,423,Bank 423,South,0.79,5006.46,USD,2024-07-28,Mariaview,0,1,0,1,5006.46,5006.46,0.0,0,1,0,1,1,0,1,1
932,225,Robert Ware,hudsonjason@johnson.org,(481)634-6156,West,Medium,723,Bank 723,South,0.75,2861.53,USD,2024-04-09,Port Derrick,1,1,0,1,2861.53,2861.53,0.0,0,1,0,0,1,0,2,1
933,953,John Mcdaniel,quinnedward@gmail.com,491-713-8358x626,West,Medium,760,Bank 760,East,0.71,9532.44,USD,2024-09-29,Allenmouth,0,1,0,1,9532.44,9532.44,0.0,0,1,0,1,1,0,2,1
934,244,Jack Barnes,gary66@morse.com,1977209803,South,High,121,Bank 121,West,0.9,5153.8,USD,2024-04-27,North Jaredhaven,1,1,0,1,5153.8,5153.8,0.0,0,1,0,1,1,0,3,1
935,989,Ashley Herrera,howardmartha@gmail.com,+1-600-651-4781x189,West,Low,619,Bank 619,South,0.89,7418.45,USD,2024-08-05,Juliehaven,0,1,0,2,6914.0,7418.45,504.4499999999998,0,1,0,0,1,0,1,1
936,289,Brian Shelton,ebrown@hotmail.com,4968166370,South,High,662,Bank 662,East,0.85,1075.12,USD,2024-08-31,West Michaelburgh,0,1,0,1,1075.12,1075.12,0.0,0,1,0,1,1,0,3,1
937,541,Scott Watson,oprice@lewis.com,927.527.5984x2107,North,High,565,Bank 565,East,0.72,2194.98,USD,2024-06-09,Doylechester,0,1,0,3,3487.1633333333334,6935.92,-1292.1833333333334,0,1,0,1,1,0,3,1
938,9,James Lopez,bethroberts@rojas.biz,011.287.5137x958,East,Medium,508,Bank 508,West,0.54,40.42,USD,2024-11-18,Livingstonburgh,1,1,0,3,4593.856666666667,7909.91,-4553.4366666666665,0,1,0,0,1,0,2,1
939,846,Travis Reyes,simmonsrobert@hotmail.com,(816)091-7303,North,Low,103,Bank 103,North,0.97,5547.11,USD,2024-04-17,Williamsfort,1,1,0,3,4281.323333333334,5547.11,1265.786666666666,0,1,0,0,0,0,1,1
940,318,Andrea Tanner,rosecharles@lopez-gonzalez.net,(705)228-7225,West,High,20,Bank 20,West,0.71,4020.19,USD,2024-05-04,Lake Nicholas,1,1,0,1,4020.19,4020.19,0.0,0,1,0,1,0,0,3,1
941,436,Connie Burton,williamschristina@golden.com,001-852-594-9733,West,High,897,Bank 897,North,0.8,5555.16,USD,2024-08-28,South Joseberg,1,1,0,2,4253.19,5555.16,1301.9700000000003,0,1,0,0,1,0,3,1
942,532,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006,South,Low,875,Bank 875,South,0.58,4365.61,USD,2024-10-14,Port Kimberly,0,1,0,3,5911.986666666667,7157.74,-1546.376666666667,0,1,0,0,0,0,1,1
943,498,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277,South,Low,497,Bank 497,North,0.65,4512.23,USD,2024-10-17,Kingtown,1,1,0,3,7129.033333333333,9534.8,-2616.8033333333333,0,1,0,0,1,0,1,1
944,311,James King,simmonsjoshua@burns.com,825.954.9102,West,Medium,973,Bank 973,East,0.8,9571.68,USD,2024-09-04,East Ryan,0,1,0,1,9571.68,9571.68,0.0,0,1,0,0,1,0,2,1
945,987,Denise Maldonado,debramahoney@hotmail.com,990.690.9357,West,Medium,440,Bank 440,North,0.88,5040.11,USD,2024-03-21,New Cynthiafort,1,1,0,3,2684.98,5040.11,2355.1299999999997,0,1,0,0,1,0,2,1
946,273,Adam Caldwell,stephenkelley@robinson.biz,218.355.9831x529,South,Low,177,Bank 177,West,0.72,5524.76,USD,2023-11-28,Edwardshire,0,1,0,2,3774.58,5524.76,1750.1800000000003,0,1,0,0,1,0,1,1
947,804,Wesley Butler,acannon@poole.org,644.511.0759,East,Low,71,Bank 71,South,0.78,7698.37,USD,2024-04-17,Port Amanda,0,1,0,3,5630.513333333333,7698.37,2067.8566666666666,0,1,0,0,1,0,1,1
948,948,Darrell Farmer,timothy35@klein.info,001-113-273-6155x87747,South,Low,696,Bank 696,West,0.95,688.99,USD,2023-12-25,West Bobby,0,1,0,1,688.99,688.99,0.0,0,1,0,0,1,0,1,1
949,832,Susan Watkins,omoore@watson-whitney.com,(142)657-7552x17942,East,Medium,71,Bank 71,South,0.78,7498.01,USD,2024-03-15,Johnsonville,0,1,0,2,5800.295,7498.01,1697.7150000000001,0,1,0,0,1,0,2,1
950,89,Christina Cross,tmarks@dalton.com,(065)368-4609x7005,South,Low,567,Bank 567,East,0.98,4909.12,USD,2024-05-07,North Natasha,1,1,0,3,2650.5866666666666,4909.12,2258.5333333333333,0,1,0,0,1,0,1,1
951,316,Paul Harmon,chelsea22@henderson.com,219.457.8401,East,High,46,Bank 46,West,0.97,604.57,USD,2023-12-20,East Mariahbury,1,1,0,2,2362.395,4120.22,-1757.8249999999998,0,1,0,0,1,0,3,1
952,831,Samantha Thompson,suelong@yahoo.com,198-543-9211x50268,North,Low,862,Bank 862,West,0.77,89.41,USD,2024-09-25,Careymouth,1,1,0,3,1819.51,4776.3,-1730.1,0,1,0,0,1,0,1,1
953,154,Nancy Flowers,davidharris@roberts.com,(928)152-0513,North,Medium,754,Bank 754,South,0.78,9308.24,USD,2024-04-21,West Spencer,1,1,0,1,9308.24,9308.24,0.0,0,1,0,1,1,0,2,1
954,314,Lisa Colon,lvaldez@hotmail.com,0798857202,West,Low,557,Bank 557,West,0.58,9683.82,USD,2024-04-07,Stephanieberg,1,1,0,2,7113.415,9683.82,2570.4049999999997,0,1,0,1,0,0,1,1
955,21,Michelle Hart,meredithjackson@clark.biz,837.992.4785,West,Medium,318,Bank 318,South,0.93,5855.25,USD,2024-09-22,South Brianna,0,1,0,2,6150.3,6445.35,-295.0500000000002,0,1,0,1,1,0,2,1
956,352,John Benton,madeline24@horn-smith.com,001-629-084-8308x26230,South,Low,167,Bank 167,West,0.87,5055.1,USD,2024-08-24,New Bryanhaven,0,1,0,1,5055.1,5055.1,0.0,0,1,0,1,1,0,1,1
957,400,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582,South,Low,279,Bank 279,West,0.93,9209.03,USD,2024-09-20,Greenside,1,1,0,4,5409.4975,9209.03,3799.5325000000003,0,1,0,0,1,0,1,1
958,507,Craig Wilkins,wilkinsdavid@yahoo.com,729-098-9961x141,East,High,622,Bank 622,West,0.92,9798.69,USD,2024-05-31,West Rayport,0,1,0,2,9137.205,9798.69,661.4850000000006,0,1,0,0,1,0,3,1
959,13,Sarah Harper,michaelsmith@gmail.com,999.595.0833x62937,East,Low,925,Bank 925,North,0.87,6884.99,USD,2024-05-15,West Jessicaton,1,1,0,2,5864.76,6884.99,1020.2299999999996,0,1,0,0,1,0,1,1
960,732,Frank Harris,baileysara@gmail.com,083-837-8253,West,Low,511,Bank 511,East,0.53,6209.58,USD,2024-01-05,Stonehaven,0,1,0,2,5964.51,6209.58,245.0699999999997,0,1,0,0,1,0,1,1
961,41,Tyler Gray,hroy@hotmail.com,603-317-9617x5047,West,High,286,Bank 286,North,0.76,6712.87,USD,2024-07-12,Jamesstad,0,1,0,1,6712.87,6712.87,0.0,0,1,0,0,1,0,3,1
962,785,Curtis Davis,brittany82@thomas.com,8777251507,North,Low,501,Bank 501,North,0.95,9921.79,USD,2024-09-09,East Brendashire,0,1,0,3,5375.96,9921.79,4545.830000000001,0,1,0,0,0,0,1,1
963,502,Tiffany Kelly,rachelprice@graham.net,325-310-0967x09814,East,Low,542,Bank 542,West,0.96,463.15,USD,2024-04-12,Mosleyside,0,1,0,1,463.15,463.15,0.0,0,1,0,0,1,0,1,1
964,481,Jenna Payne,annaavila@hotmail.com,+1-383-428-5067x832,North,Low,857,Bank 857,West,0.61,8964.11,USD,2023-12-01,Jonesberg,0,1,0,3,8481.07,9104.14,483.0400000000009,0,1,0,0,1,0,1,1
965,649,Ashley Wise,paul14@yahoo.com,001-756-780-2247,South,Medium,590,Bank 590,North,0.78,9411.22,USD,2024-02-04,New Kyleberg,0,1,0,3,6354.9766666666665,9411.22,3056.243333333333,0,1,0,1,1,0,2,1
966,174,Anthony Taylor,mckenziepayne@gmail.com,709-550-2288,South,Medium,682,Bank 682,West,0.82,8957.62,USD,2024-08-19,Pamelafort,1,1,0,2,5421.22,8957.62,3536.4000000000005,0,1,0,0,1,0,2,1
967,404,Richard Cordova,tuckermeredith@yahoo.com,817.408.3814,East,High,746,Bank 746,North,0.53,2618.9,USD,2024-02-18,North John,1,1,0,1,2618.9,2618.9,0.0,0,1,0,1,1,0,3,1
968,149,Timothy Fox,lrobinson@singleton.com,(140)408-0025x478,South,Low,312,Bank 312,West,0.8,1300.78,USD,2024-07-08,West Danielhaven,1,1,0,2,5297.610000000001,9294.44,-3996.830000000001,0,1,0,0,1,0,1,1
969,376,Scott Adams,olivia95@parrish-smith.net,025-302-8678,South,Low,655,Bank 655,East,0.84,2757.18,USD,2024-06-30,West Juan,0,1,0,2,5034.735,7312.29,-2277.555,0,1,0,1,1,0,1,1
970,52,Briana Johnson,gainesdiane@yahoo.com,201.730.4381x00326,East,Low,696,Bank 696,West,0.95,7025.51,USD,2024-01-30,Nancybury,1,1,0,1,7025.51,7025.51,0.0,0,1,0,0,1,0,1,1
971,623,Michael Maldonado,williamstyler@phillips.com,001-127-759-6847x47569,South,High,470,Bank 470,South,0.56,7631.71,USD,2024-10-10,Mcleanville,0,1,0,1,7631.71,7631.71,0.0,0,1,0,0,0,0,3,1
972,813,Aimee Wright,petersonsuzanne@yahoo.com,(014)612-5133,West,Medium,859,Bank 859,North,0.9,2592.12,USD,2024-03-28,Kristenborough,1,1,0,1,2592.12,2592.12,0.0,0,1,0,0,1,0,2,1
973,387,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066,West,Medium,793,Bank 793,South,0.82,7653.14,USD,2024-02-16,New Angelicafurt,1,1,0,3,5708.38,7653.14,1944.7600000000002,0,1,0,0,1,0,2,1
974,349,Lindsey Tran,carl32@allison.com,408-522-9445,East,Medium,17,Bank 17,South,0.93,3433.03,USD,2024-10-02,Salazarmouth,1,1,0,1,3433.03,3433.03,0.0,0,1,0,0,1,0,2,1
975,496,Christopher Calhoun,danielbullock@brown-jacobson.com,(138)245-7799,North,Low,392,Bank 392,South,0.92,5297.67,USD,2024-04-18,Mayobury,0,1,0,2,3742.875,5297.67,1554.795,0,1,0,0,1,0,1,1
976,723,Jeffrey Garrett,sleach@woods.com,001-092-544-8754x309,South,Low,455,Bank 455,South,0.86,5130.16,USD,2023-12-13,East Jeffreystad,1,1,0,1,5130.16,5130.16,0.0,0,1,0,0,0,0,1,1
977,649,Ashley Wise,paul14@yahoo.com,001-756-780-2247,South,Medium,995,Bank 995,North,0.94,7141.02,USD,2024-10-20,Heathermouth,0,1,0,3,6354.9766666666665,9411.22,786.043333333334,0,1,0,1,1,0,2,1
978,898,Caroline Alvarez,owilliams@yahoo.com,901-878-2360x6637,North,Medium,376,Bank 376,North,0.97,7676.75,USD,2023-12-19,Ruizton,0,1,0,1,7676.75,7676.75,0.0,0,1,0,0,0,0,2,1
979,907,Jeremiah Russell,pachecomarvin@yahoo.com,286.216.1203x382,West,Medium,874,Bank 874,West,0.77,8529.58,USD,2024-03-08,West Justinchester,1,1,0,2,8636.435000000001,8743.29,-106.85500000000138,0,1,0,0,0,0,2,1
980,130,Jesse Mckinney,lindseydiana@hotmail.com,001-214-297-4716x9864,East,High,783,Bank 783,South,0.88,564.79,USD,2024-04-16,Monicaburgh,1,1,0,2,1764.97,2965.15,-1200.18,0,1,0,0,1,0,3,1
981,240,Jill Harding,deannamason@zuniga.org,+1-002-090-3419,East,Medium,539,Bank 539,South,0.99,3740.71,USD,2024-03-26,Mirandaville,1,1,0,1,3740.71,3740.71,0.0,0,1,0,0,1,0,2,1
982,182,Vickie Scott,kyledudley@gmail.com,022-735-4785x638,North,Low,667,Bank 667,West,0.99,3084.57,USD,2024-07-24,Derekbury,1,1,0,1,3084.57,3084.57,0.0,0,1,0,0,1,0,1,1
983,133,Anna Sanders MD,padillajesse@reed.com,+1-284-720-3398,North,Medium,645,Bank 645,South,0.69,1808.53,USD,2023-11-24,Bryanhaven,0,1,0,1,1808.53,1808.53,0.0,0,1,0,0,1,0,2,1
